time,tank pressure,chamber pressure,nozzle outlet pressure,oxidizer consumption,fuel consumption,oxidizer mass flow,fuel mass flow,O/F,oxidizer mass flow flux,port diameter,fuel recession velocity,experimental c star,throat diameter,gamma,thrust coefficient,nozzle area ratio,thrust,total impulse,
6.58,3.53664e+06,1.87749e+06,262000,1.04888,0.21993,0.150337,0.0339104,4.43335,98.7654,0.0440236,0.000624363,1290.84,0.0127,1.1418,1.44751,3.00081,338.402,2325.83,
6.59,3.53579e+06,1.87759e+06,262000,1.05038,0.22027,0.150343,0.033914,4.43308,98.7136,0.044036,0.000624251,1290.84,0.0127,1.1418,1.44751,3.00081,338.421,2329.21,
6.6,3.53493e+06,1.87724e+06,262000,1.05188,0.220609,0.150304,0.0339141,4.43192,98.6322,0.0440485,0.000624076,1290.87,0.0127,1.1418,1.44751,3.00081,338.357,2332.59,
6.61,3.53408e+06,1.87689e+06,262000,1.05339,0.220948,0.150266,0.0339142,4.43076,98.5509,0.044061,0.000623901,1290.9,0.0127,1.14181,1.44751,3.00081,338.293,2335.98,
6.62,3.53322e+06,1.87653e+06,262000,1.05489,0.221287,0.150227,0.0339143,4.4296,98.4697,0.0440735,0.000623726,1290.93,0.0127,1.14182,1.4475,3.00081,338.229,2339.36,
6.63,3.53236e+06,1.87664e+06,262000,1.05639,0.221626,0.150233,0.0339178,4.42933,98.4182,0.044086,0.000623616,1290.93,0.0127,1.14182,1.4475,3.00081,338.248,2342.74,
6.64,3.53151e+06,1.87628e+06,262000,1.0579,0.221965,0.150194,0.0339179,4.42817,98.3372,0.0440984,0.000623441,1290.96,0.0127,1.14182,1.4475,3.00081,338.184,2346.13,
6.65,3.53065e+06,1.87593e+06,262000,1.0594,0.222304,0.150156,0.033918,4.42702,98.2562,0.0441109,0.000623266,1290.99,0.0127,1.14183,1.4475,3.00081,338.119,2349.51,
6.66,3.52979e+06,1.87558e+06,262000,1.0609,0.222644,0.150117,0.0339181,4.42586,98.1753,0.0441234,0.000623092,1291.02,0.0127,1.14183,1.4475,3.00081,338.055,2352.89,
6.67,3.52894e+06,1.87568e+06,262000,1.0624,0.222983,0.150123,0.0339216,4.42559,98.1241,0.0441358,0.000622981,1291.02,0.0127,1.14183,1.4475,3.00081,338.074,2356.27,
6.68,3.52808e+06,1.87533e+06,262000,1.0639,0.223322,0.150084,0.0339217,4.42443,98.0433,0.0441483,0.000622807,1291.05,0.0127,1.14184,1.4475,3.00081,338.01,2359.65,
6.69,3.52723e+06,1.87498e+06,262000,1.0654,0.223661,0.150046,0.0339218,4.42328,97.9627,0.0441607,0.000622633,1291.08,0.0127,1.14184,1.44749,3.00081,337.946,2363.03,
6.7,3.52637e+06,1.87462e+06,262000,1.0669,0.224,0.150007,0.0339219,4.42212,97.8821,0.0441732,0.000622458,1291.11,0.0127,1.14185,1.44749,3.00081,337.881,2366.41,
6.71,3.52551e+06,1.87473e+06,262000,1.0684,0.22434,0.150013,0.0339254,4.42185,97.8312,0.0441856,0.000622348,1291.11,0.0127,1.14185,1.44749,3.00081,337.9,2369.79,
6.72,3.52466e+06,1.87437e+06,262000,1.0699,0.224679,0.149974,0.0339255,4.42069,97.7508,0.0441981,0.000622174,1291.14,0.0127,1.14186,1.44749,3.00081,337.836,2373.17,
6.73,3.5238e+06,1.87402e+06,262000,1.0714,0.225018,0.149935,0.0339256,4.41954,97.6704,0.0442105,0.000622001,1291.16,0.0127,1.14186,1.44749,3.00081,337.772,2376.54,
6.74,3.52295e+06,1.87366e+06,262000,1.0729,0.225357,0.149896,0.0339256,4.41839,97.5902,0.044223,0.000621827,1291.19,0.0127,1.14187,1.44749,3.00081,337.707,2379.92,
6.75,3.52209e+06,1.87331e+06,262000,1.0744,0.225697,0.149858,0.0339257,4.41723,97.51,0.0442354,0.000621653,1291.22,0.0127,1.14187,1.44748,3.00081,337.643,2383.3,
6.76,3.52123e+06,1.87341e+06,262000,1.0759,0.226036,0.149864,0.0339292,4.41696,97.4594,0.0442478,0.000621543,1291.22,0.0127,1.14187,1.44748,3.00081,337.662,2386.67,
6.77,3.52038e+06,1.87306e+06,262000,1.0774,0.226375,0.149825,0.0339293,4.41581,97.3794,0.0442603,0.00062137,1291.25,0.0127,1.14188,1.44748,3.00081,337.597,2390.05,
6.78,3.51952e+06,1.8727e+06,261000,1.0789,0.226714,0.149786,0.0339293,4.41465,97.2995,0.0442727,0.000621196,1291.28,0.0127,1.14189,1.4469,3.00081,337.397,2393.43,
6.79,3.51866e+06,1.87235e+06,261000,1.0804,0.227054,0.149747,0.0339294,4.4135,97.2196,0.0442851,0.000621023,1291.31,0.0127,1.14189,1.4469,3.00081,337.333,2396.8,
6.8,3.51781e+06,1.87245e+06,261000,1.08189,0.227393,0.149754,0.0339329,4.41323,97.1694,0.0442975,0.000620914,1291.31,0.0127,1.14189,1.4469,3.00081,337.352,2400.17,
6.81,3.51695e+06,1.8721e+06,261000,1.08339,0.227732,0.149715,0.033933,4.41208,97.0896,0.0443099,0.00062074,1291.34,0.0127,1.1419,1.44689,3.00081,337.287,2403.55,
6.82,3.5161e+06,1.87174e+06,261000,1.08489,0.228072,0.149676,0.033933,4.41092,97.01,0.0443223,0.000620567,1291.37,0.0127,1.1419,1.44689,3.00081,337.223,2406.92,
6.83,3.51524e+06,1.87139e+06,261000,1.08639,0.228411,0.149637,0.033933,4.40977,96.9305,0.0443348,0.000620394,1291.4,0.0127,1.14191,1.44689,3.00081,337.158,2410.29,
6.84,3.51438e+06,1.87149e+06,261000,1.08788,0.22875,0.149643,0.0339366,4.4095,96.8805,0.0443472,0.000620285,1291.4,0.0127,1.14191,1.44689,3.00081,337.177,2413.66,
6.85,3.51353e+06,1.87114e+06,261000,1.08938,0.22909,0.149604,0.0339366,4.40835,96.8011,0.0443596,0.000620113,1291.43,0.0127,1.14191,1.44689,3.00081,337.112,2417.03,
6.86,3.51267e+06,1.87078e+06,261000,1.09087,0.229429,0.149565,0.0339366,4.4072,96.7218,0.044372,0.00061994,1291.45,0.0127,1.14192,1.44689,3.00081,337.048,2420.4,
6.87,3.51182e+06,1.87042e+06,261000,1.09237,0.229768,0.149526,0.0339367,4.40604,96.6425,0.0443844,0.000619767,1291.48,0.0127,1.14193,1.44688,3.00081,336.983,2423.77,
6.88,3.51096e+06,1.87053e+06,261000,1.09387,0.230108,0.149533,0.0339402,4.40578,96.5928,0.0443968,0.000619659,1291.48,0.0127,1.14193,1.44688,3.00081,337.002,2427.14,
6.89,3.5101e+06,1.87017e+06,261000,1.09536,0.230447,0.149494,0.0339402,4.40463,96.5137,0.0444091,0.000619486,1291.51,0.0127,1.14193,1.44688,3.00081,336.937,2430.51,
6.9,3.50925e+06,1.86982e+06,261000,1.09686,0.230787,0.149455,0.0339402,4.40347,96.4347,0.0444215,0.000619314,1291.54,0.0127,1.14194,1.44688,3.00081,336.873,2433.88,
6.91,3.50839e+06,1.86946e+06,261000,1.09835,0.231126,0.149416,0.0339403,4.40232,96.3558,0.0444339,0.000619141,1291.57,0.0127,1.14194,1.44688,3.00081,336.808,2437.25,
6.92,3.50753e+06,1.86956e+06,261000,1.09985,0.231465,0.149423,0.0339438,4.40206,96.3064,0.0444463,0.000619033,1291.57,0.0127,1.14194,1.44688,3.00081,336.827,2440.62,
6.93,3.50668e+06,1.86921e+06,261000,1.10134,0.231805,0.149383,0.0339438,4.40091,96.2276,0.0444587,0.000618861,1291.6,0.0127,1.14195,1.44688,3.00081,336.762,2443.99,
6.94,3.50582e+06,1.86885e+06,261000,1.10283,0.232144,0.149344,0.0339438,4.39975,96.1489,0.0444711,0.000618689,1291.63,0.0127,1.14195,1.44687,3.00081,336.697,2447.35,
6.95,3.50497e+06,1.86849e+06,261000,1.10433,0.232484,0.149305,0.0339438,4.3986,96.0703,0.0444834,0.000618517,1291.66,0.0127,1.14196,1.44687,3.00081,336.632,2450.72,
6.96,3.50411e+06,1.8686e+06,261000,1.10582,0.232823,0.149312,0.0339473,4.39834,96.0211,0.0444958,0.000618409,1291.66,0.0127,1.14196,1.44687,3.00081,336.651,2454.09,
6.97,3.50325e+06,1.86824e+06,261000,1.10731,0.233163,0.149273,0.0339473,4.39719,95.9426,0.0445082,0.000618237,1291.69,0.0127,1.14197,1.44687,3.00081,336.586,2457.45,
6.98,3.5024e+06,1.86788e+06,261000,1.10881,0.233502,0.149234,0.0339473,4.39604,95.8643,0.0445205,0.000618066,1291.71,0.0127,1.14197,1.44687,3.00081,336.521,2460.82,
6.99,3.50154e+06,1.86753e+06,261000,1.1103,0.233842,0.149195,0.0339473,4.39489,95.786,0.0445329,0.000617894,1291.74,0.0127,1.14198,1.44686,3.00081,336.457,2464.18,
7,3.50068e+06,1.86763e+06,261000,1.11179,0.234181,0.149201,0.0339508,4.39463,95.737,0.0445452,0.000617787,1291.74,0.0127,1.14198,1.44687,3.00081,336.475,2467.55,
7.01,3.49983e+06,1.86727e+06,261000,1.11328,0.234521,0.149162,0.0339508,4.39348,95.6589,0.0445576,0.000617615,1291.77,0.0127,1.14198,1.44686,3.00081,336.41,2470.91,
7.02,3.49897e+06,1.86691e+06,261000,1.11478,0.23486,0.149123,0.0339508,4.39233,95.5808,0.0445699,0.000617444,1291.8,0.0127,1.14199,1.44686,3.00081,336.345,2474.28,
7.03,3.49812e+06,1.86656e+06,261000,1.11627,0.2352,0.149084,0.0339508,4.39118,95.5028,0.0445823,0.000617272,1291.83,0.0127,1.14199,1.44686,3.00081,336.281,2477.64,
7.04,3.49726e+06,1.86666e+06,261000,1.11776,0.235539,0.14909,0.0339543,4.39092,95.4542,0.0445946,0.000617165,1291.83,0.0127,1.142,1.44686,3.00081,336.299,2481,
7.05,3.4964e+06,1.8663e+06,261000,1.11925,0.235879,0.149051,0.0339543,4.38977,95.3763,0.044607,0.000616994,1291.86,0.0127,1.142,1.44686,3.00081,336.234,2484.37,
7.06,3.49555e+06,1.86594e+06,260000,1.12074,0.236218,0.149012,0.0339543,4.38862,95.2985,0.0446193,0.000616823,1291.89,0.0127,1.14201,1.44627,3.00081,336.034,2487.73,
7.07,3.49469e+06,1.86559e+06,260000,1.12223,0.236558,0.148973,0.0339542,4.38747,95.2209,0.0446316,0.000616652,1291.92,0.0127,1.14201,1.44627,3.00081,335.969,2491.09,
7.08,3.49384e+06,1.86569e+06,260000,1.12372,0.236897,0.14898,0.0339577,4.38721,95.1725,0.044644,0.000616545,1291.92,0.0127,1.14201,1.44627,3.00081,335.987,2494.45,
7.09,3.49298e+06,1.86533e+06,260000,1.12521,0.237237,0.14894,0.0339577,4.38606,95.0949,0.0446563,0.000616375,1291.94,0.0127,1.14202,1.44627,3.00081,335.922,2497.81,
7.1,3.49212e+06,1.86497e+06,260000,1.1267,0.237576,0.148901,0.0339577,4.38491,95.0174,0.0446686,0.000616204,1291.97,0.0127,1.14202,1.44626,3.00081,335.857,2501.17,
7.11,3.49127e+06,1.86461e+06,260000,1.12819,0.237916,0.148862,0.0339576,4.38376,94.9401,0.044681,0.000616033,1292,0.0127,1.14203,1.44626,3.00081,335.792,2504.52,
7.12,3.49041e+06,1.86472e+06,260000,1.12968,0.238255,0.148869,0.0339611,4.3835,94.8919,0.0446933,0.000615927,1292,0.0127,1.14203,1.44626,3.00081,335.81,2507.88,
7.13,3.48955e+06,1.86436e+06,260000,1.13117,0.238595,0.14883,0.0339611,4.38235,94.8147,0.0447056,0.000615756,1292.03,0.0127,1.14204,1.44626,3.00081,335.745,2511.24,
7.14,3.4887e+06,1.864e+06,260000,1.13265,0.238935,0.14879,0.033961,4.38121,94.7375,0.0447179,0.000615586,1292.06,0.0127,1.14204,1.44626,3.00081,335.68,2514.6,
7.15,3.48784e+06,1.86364e+06,260000,1.13414,0.239274,0.148751,0.033961,4.38006,94.6604,0.0447302,0.000615416,1292.09,0.0127,1.14205,1.44625,3.00081,335.615,2517.95,
7.16,3.48699e+06,1.86328e+06,260000,1.13563,0.239614,0.148712,0.0339609,4.37891,94.5834,0.0447425,0.000615245,1292.12,0.0127,1.14205,1.44625,3.00081,335.55,2521.31,
7.17,3.48613e+06,1.86338e+06,260000,1.13712,0.239954,0.148718,0.0339644,4.37865,94.5356,0.0447548,0.00061514,1292.12,0.0127,1.14205,1.44625,3.00081,335.568,2524.66,
7.18,3.48527e+06,1.86302e+06,260000,1.1386,0.240293,0.148679,0.0339644,4.37751,94.4587,0.0447671,0.00061497,1292.15,0.0127,1.14206,1.44625,3.00081,335.503,2528.02,
7.19,3.48442e+06,1.86267e+06,260000,1.14009,0.240633,0.14864,0.0339643,4.37636,94.3819,0.0447794,0.0006148,1292.17,0.0127,1.14206,1.44625,3.00081,335.438,2531.37,
7.2,3.48356e+06,1.86231e+06,260000,1.14158,0.240972,0.148601,0.0339642,4.37521,94.3052,0.0447917,0.00061463,1292.2,0.0127,1.14207,1.44625,3.00081,335.372,2534.73,
7.21,3.48271e+06,1.86241e+06,260000,1.14306,0.241312,0.148607,0.0339677,4.37496,94.2577,0.044804,0.000614524,1292.2,0.0127,1.14207,1.44625,3.00081,335.391,2538.08,
7.22,3.48185e+06,1.86205e+06,260000,1.14455,0.241652,0.148568,0.0339677,4.37381,94.1811,0.0448163,0.000614354,1292.23,0.0127,1.14208,1.44624,3.00081,335.326,2541.44,
7.23,3.48099e+06,1.86169e+06,260000,1.14604,0.241991,0.148529,0.0339676,4.37266,94.1046,0.0448286,0.000614185,1292.26,0.0127,1.14208,1.44624,3.00081,335.26,2544.79,
7.24,3.48014e+06,1.86133e+06,260000,1.14752,0.242331,0.14849,0.0339675,4.37152,94.0282,0.0448409,0.000614015,1292.29,0.0127,1.14209,1.44624,3.00081,335.195,2548.14,
7.25,3.47928e+06,1.86143e+06,260000,1.14901,0.242671,0.148496,0.033971,4.37126,93.9809,0.0448531,0.00061391,1292.29,0.0127,1.14209,1.44624,3.00081,335.214,2551.49,
7.26,3.47842e+06,1.86107e+06,260000,1.15049,0.24301,0.148457,0.0339709,4.37012,93.9046,0.0448654,0.000613741,1292.32,0.0127,1.14209,1.44624,3.00081,335.148,2554.84,
7.27,3.47757e+06,1.86071e+06,260000,1.15198,0.24335,0.148418,0.0339708,4.36897,93.8284,0.0448777,0.000613571,1292.35,0.0127,1.1421,1.44623,3.00081,335.083,2558.2,
7.28,3.47671e+06,1.86035e+06,260000,1.15346,0.24369,0.148378,0.0339707,4.36782,93.7523,0.04489,0.000613402,1292.38,0.0127,1.1421,1.44623,3.00081,335.017,2561.55,
7.29,3.47586e+06,1.86045e+06,260000,1.15494,0.24403,0.148385,0.0339742,4.36757,93.7053,0.0449022,0.000613297,1292.37,0.0127,1.1421,1.44623,3.00081,335.036,2564.9,
7.3,3.475e+06,1.86009e+06,260000,1.15643,0.244369,0.148346,0.0339741,4.36643,93.6293,0.0449145,0.000613128,1292.4,0.0127,1.14211,1.44623,3.00081,334.97,2568.25,
7.31,3.47414e+06,1.85973e+06,260000,1.15791,0.244709,0.148306,0.033974,4.36528,93.5534,0.0449268,0.000612959,1292.43,0.0127,1.14211,1.44623,3.00081,334.905,2571.6,
